model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_colsample_bytree,param_learning_rate,param_reg_alpha,param_reg_lambda,param_subsample,param_depth,param_iterations,param_l2_leaf_reg
RandomForestClassifier,0.18842978477478028,0.011176514137474189,0.008217668533325196,0.002894122876227435,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.5185759240993847,0.5742172147255339,0.5265151515151515,0.5015948963317384,0.5036544850498339,0.5249115343443285,0.026341182266476627,68,0.673949457432088,0.7130773629478597,0.6682657079737091,0.7150478564939045,0.6953472908426693,0.6931375351380461,0.01933562539882614,,sqrt,1.0,15.0,200.0,,,,,,,,
RandomForestClassifier,0.27068462371826174,0.013795201809371604,0.011473751068115235,0.0015909613409554092,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 300}",0.5420600253628294,0.5777777777777777,0.5482295482295482,0.5238095238095238,0.5036544850498339,0.5391062720459026,0.024812351320955307,31,0.6737489194121602,0.7182471401920425,0.6695627246466295,0.7034268429343596,0.7069627738066582,0.69438968019837,0.019242401712628584,,sqrt,1.0,15.0,300.0,,,,,,,,
RandomForestClassifier,0.09284405708312989,0.011003223879521132,0.004638576507568359,0.0012577027326467558,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.5211645278682244,0.5777777777777777,0.5514354066985646,0.5420600253628294,0.5036544850498339,0.539218444551446,0.025435762412430465,28,0.6300690367861295,0.6780189084658358,0.6379532945253573,0.6511881251728348,0.6739871373106903,0.6542433004521695,0.019048317737761798,,sqrt,5.0,2.0,100.0,,,,,,,,
RandomForestClassifier,0.17939977645874022,0.013407178008785216,0.007327032089233398,0.002139631364589673,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.5420600253628294,0.5814290239377348,0.5292860414228283,0.5211645278682244,0.5036544850498339,0.5355188207282902,0.026118052249032214,37,0.639139895046717,0.662782496535258,0.6379532945253573,0.6610734149054505,0.667016026900738,0.6535930255827042,0.012442457434349945,,sqrt,5.0,2.0,200.0,,,,,,,,
RandomForestClassifier,0.2673354148864746,0.013302585209262153,0.011412858963012695,0.0012949531153767743,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.4993894993894994,0.5777777777777777,0.5292860414228283,0.5238095238095238,0.5036544850498339,0.5267834654898926,0.027931724672990765,62,0.639139895046717,0.653040860878961,0.639139895046717,0.6610734149054505,0.6793757796691913,0.6543539691094074,0.01507250681134759,,sqrt,5.0,2.0,300.0,,,,,,,,
RandomForestClassifier,0.09299149513244628,0.007880153528840665,0.0051800251007080075,0.0017885504733153878,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.5211645278682244,0.5777777777777777,0.5514354066985646,0.5420600253628294,0.5036544850498339,0.539218444551446,0.025435762412430465,28,0.6300690367861295,0.6780189084658358,0.6379532945253573,0.6511881251728348,0.6739871373106903,0.6542433004521695,0.019048317737761798,,sqrt,5.0,5.0,100.0,,,,,,,,
RandomForestClassifier,0.17732162475585939,0.00939223721102063,0.007657337188720703,0.0014949073166146477,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.5420600253628294,0.5814290239377348,0.5292860414228283,0.5211645278682244,0.5036544850498339,0.5355188207282902,0.026118052249032214,37,0.639139895046717,0.662782496535258,0.6379532945253573,0.6610734149054505,0.667016026900738,0.6535930255827042,0.012442457434349945,,sqrt,5.0,5.0,200.0,,,,,,,,
RandomForestClassifier,0.2705830097198486,0.019836469797282718,0.013694000244140626,0.0013582085879336326,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.4993894993894994,0.5777777777777777,0.5292860414228283,0.5238095238095238,0.5036544850498339,0.5267834654898926,0.027931724672990765,62,0.639139895046717,0.653040860878961,0.639139895046717,0.6610734149054505,0.6793757796691913,0.6543539691094074,0.01507250681134759,,sqrt,5.0,5.0,300.0,,,,,,,,
RandomForestClassifier,0.09156851768493653,0.0038965344487186557,0.004515409469604492,0.001457005950557419,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5211645278682244,0.5777777777777777,0.5514354066985646,0.5420600253628294,0.5036544850498339,0.539218444551446,0.025435762412430465,28,0.6300690367861295,0.6780189084658358,0.6379532945253573,0.6511881251728348,0.6739871373106903,0.6542433004521695,0.019048317737761798,,sqrt,5.0,10.0,100.0,,,,,,,,
RandomForestClassifier,0.1710822105407715,0.01186699737083934,0.008742904663085938,0.0018860635461458175,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.5420600253628294,0.5814290239377348,0.5292860414228283,0.5211645278682244,0.5036544850498339,0.5355188207282902,0.026118052249032214,37,0.639139895046717,0.662782496535258,0.6379532945253573,0.6610734149054505,0.667016026900738,0.6535930255827042,0.012442457434349945,,sqrt,5.0,10.0,200.0,,,,,,,,
RandomForestClassifier,0.2641639232635498,0.01014577974989739,0.009384918212890624,0.0016905610892814515,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4993894993894994,0.5777777777777777,0.5292860414228283,0.5238095238095238,0.5036544850498339,0.5267834654898926,0.027931724672990765,62,0.639139895046717,0.653040860878961,0.639139895046717,0.6610734149054505,0.6793757796691913,0.6543539691094074,0.01507250681134759,,sqrt,5.0,10.0,300.0,,,,,,,,
RandomForestClassifier,0.09583859443664551,0.010027892331535013,0.0042555809020996095,0.0011539574437315055,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.5621312684365781,0.5777777777777777,0.5061343314618424,0.5211645278682244,0.5036544850498339,0.5341724781188513,0.030231799327921922,44,0.6017652078651852,0.6311440062909213,0.6197051495016611,0.6312292358803987,0.6432512258053811,0.6254189650687094,0.013976213972742072,,sqrt,5.0,15.0,100.0,,,,,,,,
RandomForestClassifier,0.18258442878723144,0.008040279582857367,0.00724639892578125,0.001735179000102518,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.5211645278682244,0.5621312684365781,0.5061343314618424,0.5451063014748132,0.5036544850498339,0.5276381828582585,0.022691186461224443,61,0.5869625137816978,0.6139431063122923,0.6197051495016611,0.6436102742983986,0.6400659600054688,0.6208574007799037,0.020418915331059405,,sqrt,5.0,15.0,200.0,,,,,,,,
RandomForestClassifier,0.25159449577331544,0.01616189551181571,0.010689830780029297,0.0028551122151386017,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.4993894993894994,0.5655441266262741,0.5061343314618424,0.5451063014748132,0.5036544850498339,0.5239657488004525,0.026495974730379106,69,0.596881008331553,0.6232084485793312,0.6243336730153718,0.6567691151700694,0.6444444444444444,0.6291273379081539,0.02047691308764742,,sqrt,5.0,15.0,300.0,,,,,,,,
RandomForestClassifier,0.08745012283325196,0.00901487460616665,0.004684305191040039,0.0014146812620774133,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.4801414015387815,0.5292860414228283,0.4819065837717201,0.5265151515151515,0.5036544850498339,0.504300732659663,0.020992069358092103,114,0.5341424682395645,0.5638802330307546,0.5285422440414917,0.5292417025395451,0.5699390396107197,0.5451491374924151,0.017974289148744018,,sqrt,10.0,2.0,100.0,,,,,,,,
RandomForestClassifier,0.1673206329345703,0.011561317671533688,0.006676769256591797,0.002345326030423936,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5036544850498339,0.4851970546875797,0.018865034496012748,207,0.5341424682395645,0.5690043622069891,0.5171549563564082,0.5235502549477141,0.5699390396107197,0.542758216272279,0.022478261251753725,,sqrt,10.0,2.0,200.0,,,,,,,,
RandomForestClassifier,0.2539972305297852,0.005543494769193634,0.010612058639526366,0.0015924260320709946,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 300}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.5038420436619001,0.5036544850498339,0.48993718311220336,0.019945824276578306,161,0.5285422440414917,0.574990412731892,0.5171549563564082,0.5171549563564082,0.5595904494910992,0.5394866037954598,0.023587577348499512,,sqrt,10.0,2.0,300.0,,,,,,,,
RandomForestClassifier,0.08882155418395996,0.01051652577532548,0.005150032043457031,0.0015986771950812744,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.4801414015387815,0.5292860414228283,0.4819065837717201,0.5265151515151515,0.5036544850498339,0.504300732659663,0.020992069358092103,114,0.5341424682395645,0.5638802330307546,0.5285422440414917,0.5292417025395451,0.5699390396107197,0.5451491374924151,0.017974289148744018,,sqrt,10.0,5.0,100.0,,,,,,,,
RandomForestClassifier,0.17320528030395507,0.014389756524881468,0.006178045272827148,0.001076282337666159,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5036544850498339,0.4851970546875797,0.018865034496012748,207,0.5341424682395645,0.5690043622069891,0.5171549563564082,0.5235502549477141,0.5699390396107197,0.542758216272279,0.022478261251753725,,sqrt,10.0,5.0,200.0,,,,,,,,
RandomForestClassifier,0.24538078308105468,0.009811063231997638,0.009718227386474609,0.0022650367146569463,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.5038420436619001,0.5036544850498339,0.48993718311220336,0.019945824276578306,161,0.5285422440414917,0.574990412731892,0.5171549563564082,0.5171549563564082,0.5595904494910992,0.5394866037954598,0.023587577348499512,,sqrt,10.0,5.0,300.0,,,,,,,,
RandomForestClassifier,0.08577642440795899,0.005002995493987283,0.004964399337768555,0.0016865228190348274,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.4801414015387815,0.5292860414228283,0.4819065837717201,0.5265151515151515,0.5036544850498339,0.504300732659663,0.020992069358092103,114,0.5341424682395645,0.5638802330307546,0.5285422440414917,0.5292417025395451,0.5699390396107197,0.5451491374924151,0.017974289148744018,,sqrt,10.0,10.0,100.0,,,,,,,,
RandomForestClassifier,0.1686624526977539,0.010341963164404399,0.007721471786499024,0.002784549079432179,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5036544850498339,0.4851970546875797,0.018865034496012748,207,0.5341424682395645,0.5690043622069891,0.5171549563564082,0.5235502549477141,0.5699390396107197,0.542758216272279,0.022478261251753725,,sqrt,10.0,10.0,200.0,,,,,,,,
RandomForestClassifier,0.24919514656066893,0.01194295092803278,0.008524942398071288,0.0024341270701534958,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.5038420436619001,0.5036544850498339,0.48993718311220336,0.019945824276578306,161,0.5285422440414917,0.574990412731892,0.5171549563564082,0.5171549563564082,0.5595904494910992,0.5394866037954598,0.023587577348499512,,sqrt,10.0,10.0,300.0,,,,,,,,
RandomForestClassifier,0.08547940254211425,0.010922732522897648,0.0050833702087402345,0.0015770576301851018,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.4801414015387815,0.5292860414228283,0.4819065837717201,0.5265151515151515,0.5036544850498339,0.504300732659663,0.020992069358092103,114,0.5341424682395645,0.5638802330307546,0.5285422440414917,0.5292417025395451,0.5699390396107197,0.5451491374924151,0.017974289148744018,,sqrt,10.0,15.0,100.0,,,,,,,,
RandomForestClassifier,0.1712663173675537,0.014956620446032173,0.009102439880371094,0.0019215911104865284,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5036544850498339,0.4851970546875797,0.018865034496012748,207,0.5341424682395645,0.5690043622069891,0.5171549563564082,0.5235502549477141,0.5699390396107197,0.542758216272279,0.022478261251753725,,sqrt,10.0,15.0,200.0,,,,,,,,
RandomForestClassifier,0.2792717933654785,0.00960479309909474,0.011967945098876952,0.003968617321062237,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 300}",0.45414847161572053,0.5061343314618424,0.4819065837717201,0.5038420436619001,0.5036544850498339,0.48993718311220336,0.019945824276578306,161,0.5285422440414917,0.574990412731892,0.5171549563564082,0.5171549563564082,0.5595904494910992,0.5394866037954598,0.023587577348499512,,sqrt,10.0,15.0,300.0,,,,,,,,
RandomForestClassifier,0.10710935592651367,0.011374021411460053,0.004224967956542969,0.001171620748519344,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5588035657722069,0.6136675824175823,0.5890282278897186,0.5621312684365781,0.5449211235090419,0.5737103536050256,0.0245614523728993,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,log2,1.0,2.0,100.0,,,,,,,,
RandomForestClassifier,0.2147089958190918,0.01404880873097746,0.008049821853637696,0.0021014976011553277,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.5777777777777777,0.5960522293549937,0.6082227138643068,0.5814290239377348,0.5236203090507726,0.5774204107971171,0.029005427683120474,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,log2,1.0,2.0,200.0,,,,,,,,
RandomForestClassifier,0.31158199310302737,0.016911436406126645,0.010246181488037109,0.0011039870869453004,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5814290239377348,0.5777777777777777,0.5890282278897186,0.5851769911504425,0.5236203090507726,0.5714064659612893,0.024185598741308854,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,log2,1.0,2.0,300.0,,,,,,,,
RandomForestClassifier,0.10230579376220703,0.010856408027871878,0.005998992919921875,0.0015381191395305706,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6136675824175823,0.5922046703296703,0.5851769911504425,0.5451063014748132,0.526331597917501,0.572497428658002,0.03201776387013605,6,0.8911385697528081,0.9242879528067103,0.9080726116780994,0.9051231994934839,0.9009222661396574,0.9059089199741518,0.010826982298405768,,log2,1.0,5.0,100.0,,,,,,,,
RandomForestClassifier,0.1849079132080078,0.006735358065970606,0.0090087890625,0.002338781031692163,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.5814290239377348,0.5742172147255339,0.5851769911504425,0.5451063014748132,0.5236203090507726,0.5619099680678594,0.023758271924046344,11,0.9033101045296168,0.9265489183713482,0.905698768871259,0.9002962255136168,0.9009222661396574,0.9073552566850995,0.009784857129281887,,log2,1.0,5.0,200.0,,,,,,,,
RandomForestClassifier,0.28339295387268065,0.014963487775241363,0.01230916976928711,0.0023347871607978473,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.5814290239377348,0.5742172147255339,0.5890282278897186,0.5451063014748132,0.5236203090507726,0.5626802154157147,0.02454936525387434,10,0.8984876454349924,0.9265489183713482,0.9033101045296168,0.9027173268752011,0.9080874673083832,0.9078302925039082,0.009841876491227084,,log2,1.0,5.0,300.0,,,,,,,,
RandomForestClassifier,0.09320220947265626,0.007788056506191278,0.005110645294189453,0.002079784494033531,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.5814290239377348,0.5588035657722069,0.5690480750814021,0.5238095238095238,0.5653630230693023,0.559690642334034,0.019393484766652768,13,0.7520812182741117,0.7674905739421869,0.7285866946804078,0.7446057879128745,0.7673359470912043,0.752020044380157,0.01468339865387156,,log2,1.0,10.0,100.0,,,,,,,,
RandomForestClassifier,0.18535122871398926,0.014719656330473967,0.009635591506958007,0.0019566723213781533,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.5621312684365781,0.5742172147255339,0.5482295482295482,0.5238095238095238,0.5036544850498339,0.5424084080502036,0.0256221081093392,24,0.7379868964165035,0.7805531690553364,0.7430745294957947,0.7322544067621894,0.7639581485374101,0.7515654300534468,0.01801808021088518,,log2,1.0,10.0,200.0,,,,,,,,
RandomForestClassifier,0.2704399585723877,0.01841740812812549,0.011448335647583009,0.0030419758522973656,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.5420600253628294,0.5742172147255339,0.5482295482295482,0.5238095238095238,0.5036544850498339,0.5383941594354538,0.023719280380334756,32,0.7466216216216217,0.7821821036106751,0.7358913349811731,0.739497903671132,0.7639581485374101,0.7536302224844025,0.017235933530569864,,log2,1.0,10.0,300.0,,,,,,,,
RandomForestClassifier,0.09167399406433105,0.0035210001202197866,0.006068229675292969,0.002231016862861072,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 100}",0.5211645278682244,0.5922046703296703,0.5514354066985646,0.5238095238095238,0.5291081012011244,0.5435444459814215,0.026566221534728176,22,0.6555172413793103,0.7016941871673442,0.6524242424242425,0.6860805305131761,0.6887877747252746,0.6769007952418695,0.019476334961626714,,log2,1.0,15.0,100.0,,,,,,,,
RandomForestClassifier,0.18162388801574708,0.01767943292820927,0.01229252815246582,0.006551592630436764,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.5211645278682244,0.5777777777777777,0.5292860414228283,0.5238095238095238,0.5291081012011244,0.5362291944158957,0.021006639510407966,36,0.6511881251728348,0.7107331515997339,0.6524242424242425,0.6980831824466904,0.6861166130900196,0.6797090629467043,0.02407930383310035,,log2,1.0,15.0,200.0,,,,,,,,
RandomForestClassifier,0.25875258445739746,0.031979284751223386,0.01112360954284668,0.003237623374669229,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 300}",0.5211645278682244,0.5960522293549937,0.5292860414228283,0.5238095238095238,0.5291081012011244,0.5398840847313389,0.028256376736789313,27,0.6695627246466295,0.6953113189782977,0.6480381739417187,0.694117963042544,0.6766084652489979,0.6767277291716375,0.017448278638331167,,log2,1.0,15.0,300.0,,,,,,,,
RandomForestClassifier,0.09419918060302734,0.016106796552204178,0.0057541847229003905,0.001905484262283398,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.5211645278682244,0.5655441266262741,0.5061343314618424,0.5015948963317384,0.5036544850498339,0.5196184734675826,0.02397113366892305,80,0.5869625137816978,0.6400261451783654,0.6334570587482401,0.6346263743799575,0.642445895307032,0.6275035974790586,0.020541877151230882,,log2,5.0,2.0,100.0,,,,,,,,
RandomForestClassifier,0.20793523788452148,0.019108255839814306,0.007628774642944336,0.0024848665730633685,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.5211645278682244,0.5655441266262741,0.4819065837717201,0.5238095238095238,0.5036544850498339,0.5192158494251153,0.027587482035401168,85,0.6017652078651852,0.6400261451783654,0.6334570587482401,0.639139895046717,0.6468570275451518,0.6322490668767318,0.015824562422168842,,log2,5.0,2.0,200.0,,,,,,,,
RandomForestClassifier,0.2510524749755859,0.04441082073413448,0.012742185592651367,0.0038143358583911757,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.4993894993894994,0.5851769911504425,0.5061343314618424,0.5238095238095238,0.5036544850498339,0.5236329661722283,0.03187722004645015,70,0.5869625137816978,0.6367753955078538,0.6346263743799575,0.6300690367861295,0.6512267054316557,0.6279320051774588,0.02167362139012195,,log2,5.0,2.0,300.0,,,,,,,,
RandomForestClassifier,0.09226059913635254,0.01705567596650475,0.00521383285522461,0.002033887033748017,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.5211645278682244,0.5655441266262741,0.5061343314618424,0.5015948963317384,0.5036544850498339,0.5196184734675826,0.02397113366892305,80,0.5869625137816978,0.6400261451783654,0.6334570587482401,0.6346263743799575,0.642445895307032,0.6275035974790586,0.020541877151230882,,log2,5.0,5.0,100.0,,,,,,,,
RandomForestClassifier,0.17640438079833984,0.020326402032318766,0.006970882415771484,0.0011181169766860748,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.5211645278682244,0.5655441266262741,0.4819065837717201,0.5238095238095238,0.5036544850498339,0.5192158494251153,0.027587482035401168,85,0.6017652078651852,0.6400261451783654,0.6334570587482401,0.639139895046717,0.6468570275451518,0.6322490668767318,0.015824562422168842,,log2,5.0,5.0,200.0,,,,,,,,
RandomForestClassifier,0.25781702995300293,0.01354907485243084,0.010554790496826172,0.0021183892585966107,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.4993894993894994,0.5851769911504425,0.5061343314618424,0.5238095238095238,0.5036544850498339,0.5236329661722283,0.03187722004645015,70,0.5869625137816978,0.6367753955078538,0.6346263743799575,0.6300690367861295,0.6512267054316557,0.6279320051774588,0.02167362139012195,,log2,5.0,5.0,300.0,,,,,,,,
RandomForestClassifier,0.09749655723571778,0.015238157946933797,0.005445528030395508,0.002665611332903735,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5211645278682244,0.5655441266262741,0.5061343314618424,0.5015948963317384,0.5036544850498339,0.5196184734675826,0.02397113366892305,80,0.5869625137816978,0.6400261451783654,0.6334570587482401,0.6346263743799575,0.642445895307032,0.6275035974790586,0.020541877151230882,,log2,5.0,10.0,100.0,,,,,,,,
RandomForestClassifier,0.19640908241271973,0.023181514109478513,0.010035085678100585,0.002766165807114341,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.5211645278682244,0.5655441266262741,0.4819065837717201,0.5238095238095238,0.5036544850498339,0.5192158494251153,0.027587482035401168,85,0.6017652078651852,0.6400261451783654,0.6334570587482401,0.639139895046717,0.6468570275451518,0.6322490668767318,0.015824562422168842,,log2,5.0,10.0,200.0,,,,,,,,
RandomForestClassifier,0.27175369262695315,0.025578761570816656,0.010547256469726563,0.001918186341723047,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4993894993894994,0.5851769911504425,0.5061343314618424,0.5238095238095238,0.5036544850498339,0.5236329661722283,0.03187722004645015,70,0.5869625137816978,0.6367753955078538,0.6346263743799575,0.6300690367861295,0.6512267054316557,0.6279320051774588,0.02167362139012195,,log2,5.0,10.0,300.0,,,,,,,,
RandomForestClassifier,0.0829545021057129,0.008896127208710445,0.004802846908569336,0.0013798079781601187,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.4993894993894994,0.5514354066985646,0.5061343314618424,0.47839804590097196,0.5036544850498339,0.5078023537001425,0.023913259339919588,105,0.5869625137816978,0.6128629454738564,0.5559451784170885,0.5869625137816978,0.6243738369208977,0.5934213976750476,0.023765221009902606,,log2,5.0,15.0,100.0,,,,,,,,
RandomForestClassifier,0.18694405555725097,0.02447599454637589,0.008717012405395509,0.00263356363169935,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.4993894993894994,0.5265151515151515,0.4819065837717201,0.47839804590097196,0.5036544850498339,0.4979727531254353,0.01726411720361316,130,0.5768383598780075,0.6092421270394075,0.5859900717043574,0.6017652078651852,0.6243738369208977,0.599641920681571,0.01682091173072781,,log2,5.0,15.0,200.0,,,,,,,,
RandomForestClassifier,0.2535439968109131,0.018612449567601615,0.012761449813842774,0.0017953882191569486,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.4993894993894994,0.5514354066985646,0.4819065837717201,0.5015948963317384,0.5036544850498339,0.5075961742482713,0.02324106332890087,106,0.5716970174259677,0.599699913132749,0.6017652078651852,0.5919470490899063,0.628957312965944,0.5988133000959504,0.018442340105191853,,log2,5.0,15.0,300.0,,,,,,,,
RandomForestClassifier,0.07629809379577637,0.00588922856193797,0.00444488525390625,0.0015707429085413957,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.4819065837717201,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5036544850498339,0.49074867711877956,0.011594462149351507,157,0.5228801039252147,0.5319855918241979,0.49959016393442623,0.49959016393442623,0.5436549538104811,0.5195401954857493,0.017570270147398852,,log2,10.0,2.0,100.0,,,,,,,,
RandomForestClassifier,0.16059498786926268,0.003429177628763437,0.007411813735961914,0.001953701302368505,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.45652173913043476,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5059523809523809,0.4861312873710319,0.01856582733657289,176,0.5113656841292316,0.5428423131378589,0.49959016393442623,0.5001357198219618,0.5334637964774951,0.5174795355001948,0.017646437738948438,,log2,10.0,2.0,200.0,,,,,,,,
RandomForestClassifier,0.24475221633911132,0.021661400580206883,0.009524822235107422,0.0028190255525787377,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 300}",0.45652173913043476,0.5061343314618424,0.4819065837717201,0.4801414015387815,0.5059523809523809,0.4861312873710319,0.01856582733657289,176,0.5113656841292316,0.5327000798323521,0.49959016393442623,0.49959016393442623,0.5341869043572409,0.5154865992375355,0.015286468380760377,,log2,10.0,2.0,300.0,,,,,,,,
